Search Term,Average Interest,Wikipedia Interest,Year
Melania Trump,10.30188679245283,39.528301886792455,2017
Kathy Griffin,2.6226415094339623,21.30188679245283,2017
Milo Yiannopoulos,5.886792452830188,89.37735849056604,2017
Unicorn Frappuccino calories,0.05660377358490566,89.37735849056604,2017
Grand Mac calories,0.09433962264150944,89.37735849056604,2017
Naked Chicken Chalupa calories,0.0,89.37735849056604,2017
Mac Jr calories,0.0,89.37735849056604,2017
Cascara Latte calories,0.0,89.37735849056604,2017
Triple Double Crunchwrap calories,0.0,89.37735849056604,2017
Coconut Milk Mocha Macchiato calories,0.0,89.37735849056604,2017
Poke Bowl calories,0.0,89.37735849056604,2017
Zima calories,0.0,89.37735849056604,2017
McDonalds Ice Cream Cone calories,0.0,89.37735849056604,2017
NFL National Anthem protests,0.018867924528301886,89.37735849056604,2017
Charlottesville protests,0.05660377358490566,89.37735849056604,2017
Boston Free Speech rally,0.1509433962264151,89.37735849056604,2017
UC Berkeley protests,0.018867924528301886,89.37735849056604,2017
St. Louis protests,0.018867924528301886,89.37735849056604,2017
Airport protests,0.1320754716981132,89.37735849056604,2017
D.C. protest,0.0,89.37735849056604,2017
Venezuelan protests,0.0,89.37735849056604,2017
Women's March,3.9245283018867925,37.924528301886795,2017
May Day protests,0.03773584905660377,89.37735849056604,2017
Solar Eclipse,3.188679245283019,3.0754716981132075,2017
Bitcoin Price,15.81132075471698,36.264150943396224,2017
North Korea,26.81132075471698,27.37735849056604,2017
Hurricane Jose,3.4339622641509435,25.58490566037736,2017
Hurricane Maria,2.30188679245283,15.566037735849056,2017
April the Giraffe,8.660377358490566,40.660377358490564,2017
DACA,4.339622641509434,18.9811320754717,2017
Ford,88.32075471698113,17.830188679245282,2017
Lexus,64.64150943396227,89.37735849056604,2017
Kia,71.15094339622641,89.37735849056604,2017
Toyota,88.60377358490567,31.339622641509433,2017
Honda,86.09433962264151,26.660377358490567,2017
Buick,42.56603773584906,89.37735849056604,2017
Acura,43.943396226415096,89.37735849056604,2017
Tesla,46.18867924528302,62.24528301886792,2017
Hyundai,69.32075471698113,89.37735849056604,2017
Dodge,72.52830188679245,32.283018867924525,2017
Despacito,35.9811320754717,89.37735849056604,2017
Humble.,0.0,89.37735849056604,2017
Bad and Boujee,7.0,89.37735849056604,2017
Look What You Made Me Do,4.981132075471698,89.37735849056604,2017
Bodak Yellow,7.2075471698113205,89.37735849056604,2017
Gucci Gang,3.943396226415094,89.37735849056604,2017
Havana,15.90566037735849,89.37735849056604,2017
Shape of You,9.433962264150944,89.37735849056604,2017
Mask Off,8.924528301886792,89.37735849056604,2017
Side to Side,44.62264150943396,89.37735849056604,2017
Murph crossfit workout,0.05660377358490566,89.37735849056604,2017
Bungee workout,0.11320754716981132,89.37735849056604,2017
Tabata workout,0.03773584905660377,89.37735849056604,2017
TRX workout,0.33962264150943394,89.37735849056604,2017
Burpees exercise,0.0,89.37735849056604,2017
HIIT workout routine,0.0,89.37735849056604,2017
Piyo workout,0.32075471698113206,89.37735849056604,2017
Inner thigh workout,0.0,89.37735849056604,2017
17.2 workout,0.018867924528301886,89.37735849056604,2017
Oblique workout,0.0,89.37735849056604,2017
IT,74.75471698113208,4.150943396226415,2017
Beauty and the Beast,13.320754716981131,22.81132075471698,2017
Wonder Woman,14.415094339622641,25.830188679245282,2017
Get Out,33.16981132075472,24.132075471698112,2017
Justice League,11.39622641509434,33.15094339622642,2017
Logan,21.962264150943398,19.50943396226415,2017
Baby Driver,11.584905660377359,58.77358490566038,2017
Guardians of the Galaxy Vol 2,1.9245283018867925,89.37735849056604,2017
Hidden Figures,16.88679245283019,85.11320754716981,2017
Dunkirk,11.754716981132075,40.79245283018868,2017
Fortnite,67.22641509433963,13.754716981132075,2018
Red Dead Redemption 2,12.433962264150944,31.0188679245283,2018
Fallout 76,13.415094339622641,44.15094339622642,2018
Far Cry 5,11.547169811320755,67.98113207547169,2018
God of War,13.754716981132075,47.0377358490566,2018
Monster Hunter: World,13.830188679245284,58.35849056603774,2018
Sea of Thieves,9.943396226415095,83.0754716981132,2018
Call of Duty: Black Ops 4,4.9245283018867925,86.41509433962264,2018
Kingdom Come: Deliverance,4.30188679245283,86.41509433962264,2018
Zombs Royale,5.509433962264151,86.41509433962264,2018
Bohemian Rhapsody,13.584905660377359,56.735849056603776,2018
This Is America,5.679245283018868,52.16981132075472,2018
Baby Shark,19.566037735849058,86.41509433962264,2018
God's Plan,3.6037735849056602,86.41509433962264,2018
Killshot,3.547169811320755,86.41509433962264,2018
In My Feelings,9.226415094339623,86.41509433962264,2018
Electric Slide,2.1320754716981134,86.41509433962264,2018
"thank u, next",0.18867924528301888,86.41509433962264,2018
Mo Bamba,4.886792452830188,86.41509433962264,2018
Lucid Dreams,5.39622641509434,86.41509433962264,2018
Royal Wedding,3.3773584905660377,13.433962264150944,2018
Priyanka Chopra Wedding,0.6415094339622641,86.41509433962264,2018
Princess Eugenie Wedding,0.6226415094339622,86.41509433962264,2018
Kat Von D Wedding,0.1320754716981132,86.41509433962264,2018
Deepika Padukone Wedding,0.16981132075471697,86.41509433962264,2018
Joe Scarborough and Mika Wedding,0.018867924528301886,86.41509433962264,2018
Kit Harington Wedding,0.1509433962264151,86.41509433962264,2018
Jordan Spieth Wedding,0.018867924528301886,86.41509433962264,2018
Emily Ratajkowski wedding,0.18867924528301888,86.41509433962264,2018
Kane Brown Wedding,0.07547169811320754,86.41509433962264,2018
Fortnite GIF,1.2830188679245282,86.41509433962264,2018
Default Dance GIF,0.20754716981132076,86.41509433962264,2018
Dilly Dilly GIF,0.0,86.41509433962264,2018
Orange Justice GIF,0.03773584905660377,86.41509433962264,2018
Black Panther GIF,0.07547169811320754,86.41509433962264,2018
Cat Curling GIF,0.0,86.41509433962264,2018
Ugandan Knuckles GIF,0.0,86.41509433962264,2018
Draymond Green GIF,0.018867924528301886,86.41509433962264,2018
Cardi B GIF,0.018867924528301886,86.41509433962264,2018
Floss Dance GIF,0.0,86.41509433962264,2018
Demi Lovato,4.433962264150943,11.566037735849056,2018
Meghan Markle,9.09433962264151,15.830188679245284,2018
Brett Kavanaugh,5.452830188679245,30.39622641509434,2018
Logan Paul,6.754716981132075,21.641509433962263,2018
Khloé Kardashian,0.9245283018867925,86.41509433962264,2018
Eminem,10.981132075471699,19.90566037735849,2018
Urban Meyer,6.90566037735849,62.943396226415096,2018
Ariana Grande,21.452830188679247,36.18867924528302,2018
Rick Ross,7.018867924528302,59.0188679245283,2018
Cardi B,31.452830188679247,32.867924528301884,2018
Mac Miller,3.4150943396226414,7.415094339622642,2018
Kate Spade,4.037735849056604,7.433962264150943,2018
Anthony Bourdain,3.2264150943396226,9.962264150943396,2018
Stan Lee,2.9056603773584904,11.622641509433961,2018
Aretha Franklin,3.2641509433962264,11.50943396226415,2018
XXXTentacion,3.9622641509433962,5.547169811320755,2018
Mollie Tibbetts,4.377358490566038,32.905660377358494,2018
Avicii,3.5849056603773586,18.50943396226415,2018
Burt Reynolds,3.056603773584906,16.79245283018868,2018
John McCain,2.7358490566037736,10.075471698113208,2018
Unicorn cake,2.5283018867924527,86.41509433962264,2018
Romaine lettuce,8.09433962264151,82.86792452830188,2018
CBD gummies,1.6603773584905661,86.41509433962264,2018
Keto pancakes,1.0,86.41509433962264,2018
Keto cheesecake,1.0188679245283019,86.41509433962264,2018
Necco Wafers,0.1509433962264151,86.41509433962264,2018
Keto cookies,1.3396226415094339,86.41509433962264,2018
Keto chili,0.5471698113207547,86.41509433962264,2018
Keto brownies,0.1509433962264151,86.41509433962264,2018
Gochujang,1.0,86.41509433962264,2018
1980s fashion,0.07547169811320754,86.41509433962264,2018
Grunge style,0.0,86.41509433962264,2018
1990s fashion,0.0,86.41509433962264,2018
2000s fashion,0.018867924528301886,86.41509433962264,2018
Men's Fashion,1.1320754716981132,86.41509433962264,2018
Harajuku fashion,0.0,86.41509433962264,2018
Hipster style,0.0,86.41509433962264,2018
Kate Middleton,14.962264150943396,86.41509433962264,2018
80s mens fashion,0.0,86.41509433962264,2018
Boston Red Sox,19.09433962264151,86.41509433962264,2018
Philadelphia Eagles,14.924528301886792,54.62264150943396,2018
New York Yankees,14.056603773584905,86.41509433962264,2018
Los Angeles Dodgers,4.867924528301887,86.41509433962264,2018
Los Angeles Lakers,5.566037735849057,86.41509433962264,2018
Boston Celtics,15.641509433962264,86.41509433962264,2018
Cleveland Browns,22.452830188679247,76.05660377358491,2018
Chicago Bears,28.056603773584907,86.41509433962264,2018
Milwaukee Brewers,14.09433962264151,86.41509433962264,2018
World Cup,8.79245283018868,2.9056603773584904,2018
Hurricane Florence,2.2830188679245285,4.547169811320755,2018
Mega Millions,7.679245283018868,5.660377358490566,2018
Election Results,2.660377358490566,5.018867924528302,2018
Hurricane Michael,2.1132075471698113,8.849056603773585,2018
Kavanaugh Confirmation,2.490566037735849,86.41509433962264,2018
Florida Shooting,2.9245283018867925,16.62264150943396,2018
Olympic Medal Count,3.943396226415094,52.75471698113208,2018
Government Shutdown,7.773584905660377,26.49056603773585,2018
Roseanne,5.30188679245283,14.39622641509434,2018
Altered Carbon,7.169811320754717,86.41509433962264,2018
The Haunting of Hill House,4.962264150943396,86.41509433962264,2018
American Idol,13.30188679245283,49.9811320754717,2018
Lost in Space,7.981132075471698,80.37735849056604,2018
Corbra Kai,0.0,86.41509433962264,2018
Castle Rock,12.471698113207546,86.41509433962264,2018
Westworld,17.452830188679247,76.33962264150944,2018
Insatiable,5.0754716981132075,86.41509433962264,2018
On My Block,8.20754716981132,86.41509433962264,2018
Black Panther,10.471698113207546,10.584905660377359,2018
Incredibles 2,9.0,22.58490566037736,2018
Deadpool 2,11.60377358490566,34.094339622641506,2018
Avengers: Infinity War,10.716981132075471,26.962264150943398,2018
A Quiet Place,11.283018867924529,51.0,2018
A Star Is Born,11.547169811320755,42.905660377358494,2018
Venom,15.056603773584905,32.16981132075472,2018
Hereditary,11.566037735849056,54.56603773584906,2018
The Nun,9.641509433962264,57.60377358490566,2018
Keto diet,44.60377358490566,86.41509433962264,2018
Dubrow diet,0.2641509433962264,86.41509433962264,2018
Noom diet,0.5660377358490566,86.41509433962264,2018
Carnivore diet,0.5660377358490566,86.41509433962264,2018
Mediterranean diet,3.490566037735849,86.41509433962264,2018
Optavia diet,0.16981132075471697,86.41509433962264,2018
Dr. Gundry diet,0.0,86.41509433962264,2018
Fasting diet,1.9056603773584906,86.41509433962264,2018
Fodmap diet,1.0,86.41509433962264,2018
The Shepherd's Diet,0.018867924528301886,86.41509433962264,2018
Bill Cosby,7.0754716981132075,36.132075471698116,2018
Sylvester Stallone,4.018867924528302,31.58490566037736,2018
Pete Davidson,16.849056603773583,75.81132075471699,2018
Michael B. Jordan,0.37735849056603776,86.41509433962264,2018
Allison Mack,3.339622641509434,86.41509433962264,2018
Noah Centineo,5.943396226415095,86.41509433962264,2018
Bradley Cooper,9.283018867924529,86.41509433962264,2018
Roseanne Barr,4.245283018867925,58.113207547169814,2018
Chadwick Boseman,4.264150943396227,86.41509433962264,2018
Tristan Thompson,4.6415094339622645,38.58490566037736,2018
Shaun White,2.6037735849056602,29.037735849056602,2018
Lindsey Vonn,4.6415094339622645,59.35849056603774,2018
Le'Veon Bell,9.39622641509434,86.41509433962264,2018
Kawhi Leonard,12.037735849056604,86.41509433962264,2018
Dez Bryant,14.264150943396226,86.41509433962264,2018
Nick Foles,5.037735849056604,53.283018867924525,2018
Chloe Kim,2.8867924528301887,82.9245283018868,2018
Naomi Osaka,3.2641509433962264,86.41509433962264,2018
Johnny Weir,2.6792452830188678,86.41509433962264,2018
Travis Scott,15.39622641509434,52.35849056603774,2018
Childish Gambino,7.735849056603773,55.339622641509436,2018
Machine Gun Kelly,6.264150943396227,86.41509433962264,2018
Meek Mill,10.358490566037736,82.43396226415095,2018
Queen,68.15094339622641,25.849056603773583,2018
Mega Millions Results,4.30188679245283,16.71698113207547,2018
Fashion Nova,43.84905660377358,86.41509433962264,2018
Louis Vuitton,44.84905660377358,86.41509433962264,2018
Versace,21.150943396226417,72.84905660377359,2018
Givenchy,5.773584905660377,86.41509433962264,2018
Gucci,72.15094339622641,69.20754716981132,2018
Alexander McQueen,2.0754716981132075,86.41509433962264,2018
Dolce & Gabbana,0.660377358490566,86.41509433962264,2018
Fashionphile,1.0,86.41509433962264,2018
Dior,11.075471698113208,86.41509433962264,2018
Moschino,2.2641509433962264,86.41509433962264,2018
Stacey Abrams,3.2452830188679247,56.490566037735846,2018
Beto O'Rourke,4.547169811320755,74.30188679245283,2018
Andrew Gillum,3.0943396226415096,86.41509433962264,2018
Alexandria Ocasio-Cortez,2.8679245283018866,86.41509433962264,2018
Nikki Haley,3.7169811320754715,86.41509433962264,2018
Lindsey Graham,4.056603773584905,86.41509433962264,2018
Kyrsten Sinema,1.830188679245283,86.41509433962264,2018
Nancy Pelosi,6.60377358490566,86.41509433962264,2018
Susan Collins,3.056603773584906,86.41509433962264,2018
Disney Plus,6.018867924528302,9.150943396226415,2019
Cameron Boyce,2.3207547169811322,7.132075471698113,2019
Nipsey Hussle,3.7547169811320753,8.88679245283019,2019
Hurricane Dorian,2.943396226415094,5.811320754716981,2019
Antonio Brown,11.528301886792454,25.11320754716981,2019
Avengers: Endgame,10.056603773584905,16.547169811320753,2019
Game of Thrones,15.773584905660377,10.30188679245283,2019
iPhone 11,13.49056603773585,16.358490566037737,2019
Jussie Smollett,5.528301886792453,20.18867924528302,2019
Bryce Harper,9.0,56.56603773584906,2019
David Ortiz,2.509433962264151,34.84905660377358,2019
Andrew Luck,2.7169811320754715,32.39622641509434,2019
Myles Garrett,2.792452830188679,59.39622641509434,2019
Megan Rapinoe,4.811320754716981,74.9245283018868,2019
Russell Westbrook,7.528301886792453,81.28301886792453,2019
Melvin Gordon,5.245283018867925,86.50943396226415,2019
Alex Morgan,7.245283018867925,86.50943396226415,2019
Farmhouse style,1.0,86.50943396226415,2019
Colonial house style,0.0,86.50943396226415,2019
Cape Cod house style,0.0,86.50943396226415,2019
Spanish style house,0.0,86.50943396226415,2019
Art deco style,0.0,86.50943396226415,2019
Japanese style house,0.0,86.50943396226415,2019
Craftsman style home,0.0,86.50943396226415,2019
Transitional style,0.0,86.50943396226415,2019
Modern style homes,0.0,86.50943396226415,2019
R. Kelly,2.6226415094339623,86.50943396226415,2019
21 Savage,4.056603773584905,26.18867924528302,2019
Billie Eilish,50.79245283018868,80.11320754716981,2019
Lil Nas X,8.018867924528301,55.79245283018868,2019
A$AP Rocky,0.2641509433962264,86.50943396226415,2019
Lizzo,18.30188679245283,57.660377358490564,2019
Tekashi 69,5.547169811320755,86.50943396226415,2019
Joy Villa,1.3018867924528301,86.50943396226415,2019
Washington Nationals,10.962264150943396,79.49056603773585,2019
Boston Bruins,10.660377358490566,86.50943396226415,2019
Luke Perry,2.9245283018867925,11.320754716981131,2019
Zion Williamson,11.754716981132075,71.86792452830188,2019
Prairie style homes,0.0,86.50943396226415,2019
Mötley Crüe,0.09433962264150944,86.50943396226415,2019
Gladys Knight,4.566037735849057,86.50943396226415,2019
St. Louis Cardinals,3.509433962264151,86.50943396226415,2019
Dallas Cowboys,35.54716981132076,40.132075471698116,2019
St. Louis Blues,1.6415094339622642,86.50943396226415,2019
Milwaukee Bucks,11.622641509433961,86.50943396226415,2019
Chicago Bears,25.547169811320753,79.67924528301887,2019
Minnesota Twins,12.283018867924529,86.66037735849056,2019
Toronto Raptors,8.584905660377359,86.66037735849056,2019
Tampa Bay Rays,6.018867924528302,86.66037735849056,2019
Stranger Things,10.566037735849056,14.132075471698114,2019
When They See Us,5.415094339622642,55.84905660377358,2019
Chernobyl,15.924528301886792,54.60377358490566,2019
The Mandalorian,13.018867924528301,78.22641509433963,2019
The Umbrella Academy,6.320754716981132,86.66037735849056,2019
Euphoria,19.037735849056602,86.66037735849056,2019
Dead to Me,8.075471698113208,86.66037735849056,2019
Surviving R. Kelly,0.1320754716981132,86.66037735849056,2019
The Boys,30.58490566037736,65.98113207547169,2019
EGirl outfit,0.0,86.66037735849056,2019
Eboy outfit,0.0,86.66037735849056,2019
Soft girl outfit,0.0,86.66037735849056,2019
Biker shorts outfit,0.0,86.66037735849056,2019
VSCO girl outfit,0.0,86.66037735849056,2019
Dickies outfit,0.0,86.66037735849056,2019
White jeans outfit,0.0,86.66037735849056,2019
Fila outfit,0.0,86.66037735849056,2019
Champion outfit,0.0,86.66037735849056,2019
Leather pants outfit,0.0,86.66037735849056,2019
Old Town Road,27.056603773584907,73.43396226415095,2019
7 Rings,7.056603773584905,86.66037735849056,2019
Shallow,16.037735849056602,86.66037735849056,2019
Sunflower,34.16981132075472,86.66037735849056,2019
Truth Hurts,8.18867924528302,86.66037735849056,2019
Lose You To Love Me,1.3584905660377358,86.66037735849056,2019
Sicko Mode,3.3773584905660377,86.66037735849056,2019
"thank u, next",0.018867924528301886,86.66037735849056,2019
Act Up,5.113207547169812,86.66037735849056,2019
Bury a Friend,1.849056603773585,86.66037735849056,2019
Baby Yoda,10.283018867924529,54.264150943396224,2019
Baby Shark,37.84905660377358,86.66037735849056,2019
Royal baby,3.452830188679245,70.60377358490567,2019
Kim Kardashian Kanye West baby,0.22641509433962265,86.66037735849056,2019
Cardi B baby,0.9622641509433962,86.66037735849056,2019
Trey Songz baby,0.2641509433962264,86.66037735849056,2019
Andy Cohen baby,0.24528301886792453,86.66037735849056,2019
Shawn Johnson baby,0.1320754716981132,86.66037735849056,2019
Amy Schumer baby,0.2830188679245283,86.66037735849056,2019
Hoda Kotb baby,0.09433962264150944,86.66037735849056,2019
Captain Marvel,12.867924528301886,25.471698113207548,2019
Joker,12.377358490566039,16.471698113207548,2019
Toy Story 4,11.924528301886792,37.35849056603774,2019
The Lion King,13.056603773584905,55.79245283018868,2019
IT Chapter Two,2.9245283018867925,86.66037735849056,2019
Frozen 2,9.245283018867925,30.264150943396228,2019
Once Upon a Time In Hollywood,10.88679245283019,48.45283018867924,2019
Midsommar,9.377358490566039,76.90566037735849,2019
Scary Stories to Tell in the Dark,10.226415094339623,86.66037735849056,2019
Miranda Lambert,7.679245283018868,86.66037735849056,2019
Jennifer Lawrence,8.0,86.66037735849056,2019
Justin Bieber,22.28301886792453,86.66037735849056,2019
Chiquis Rivera,1.2452830188679245,86.66037735849056,2019
Chris Pratt,9.037735849056604,86.66037735849056,2019
Joe Jonas,4.6415094339622645,86.66037735849056,2019
Elvis Duran,1.2075471698113207,86.66037735849056,2019
Zoë Kravitz,0.0,86.66037735849056,2019
Jake Paul Tana Mongeau,0.49056603773584906,86.66037735849056,2019
James Charles,5.943396226415095,14.30188679245283,2019
Kevin Hart,6.169811320754717,18.49056603773585,2019
Lori Loughlin,5.2075471698113205,28.67924528301887,2019
Jordyn Woods,5.018867924528302,34.15094339622642,2019
Robert Kraft,4.245283018867925,49.0188679245283,2019
Jeffrey Epstein,8.30188679245283,44.528301886792455,2019
Tyler Skaggs,3.0377358490566038,31.943396226415093,2019
Beth Chapman,3.339622641509434,36.660377358490564,2019
John Witherspoon,2.4339622641509435,46.698113207547166,2019
John Singleton,2.7547169811320753,56.056603773584904,2019
Eddie Money,3.547169811320755,70.18867924528301,2019
Elijah Cummings,4.415094339622642,73.39622641509433,2019
Billy Porter,2.943396226415094,86.66037735849056,2019
Cardi B,26.69811320754717,43.9622641509434,2019
Amy Schumer husband,0.9245283018867925,86.66037735849056,2019
Jenny McCarthy,4.169811320754717,86.66037735849056,2019
BTS,53.056603773584904,86.66037735849056,2019
Richard Madden,2.358490566037736,86.66037735849056,2019
Brie Larson,10.320754716981131,86.66037735849056,2019
Brienne of Tarth,0.8113207547169812,86.66037735849056,2019
Intermittent fasting diet,1.150943396226415,86.66037735849056,2019
Dr. Sebi diet,0.018867924528301886,86.66037735849056,2019
Noom diet,1.320754716981132,86.66037735849056,2019
1200 calories diet,0.07547169811320754,86.66037735849056,2019
Golo diet,0.1509433962264151,86.66037735849056,2019
Dubrow diet,0.03773584905660377,86.66037735849056,2019
Sirtfood diet,0.018867924528301886,86.66037735849056,2019
No Carbs no sugar diet,0.05660377358490566,86.66037735849056,2019
Endomorph diet,0.018867924528301886,86.66037735849056,2019
Jlo diet,0.05660377358490566,86.66037735849056,2019
Shepherd's pie,3.0377358490566038,86.66037735849056,2019
Chicken parmigiana,0.5283018867924528,86.66037735849056,2019
Ham glaze,1.4150943396226414,86.66037735849056,2019
Charoset,0.1320754716981132,86.66037735849056,2019
Snickerdoodle cookies,0.6981132075471698,86.66037735849056,2019
Chaffle,0.7358490566037735,86.66037735849056,2019
Chicken cacciatore,1.1886792452830188,86.66037735849056,2019
Popeyes chicken sandwich,6.90566037735849,86.66037735849056,2019
Tater tot casserole,2.188679245283019,86.66037735849056,2019
King cake,2.490566037735849,86.66037735849056,2019
Felicity Huffman,4.735849056603773,55.094339622641506,2019
Keanu Reeves,18.58490566037736,86.66037735849056,2019
Rami Malek,6.0754716981132075,67.39622641509433,2019
Joaquin Phoenix,7.150943396226415,86.66037735849056,2019
Kate Beckinsale,7.679245283018868,86.66037735849056,2019
Halle Bailey,2.2264150943396226,86.66037735849056,2019
Maisie Williams,4.735849056603773,86.66037735849056,2019
Notre Dame Cathedral,1.9433962264150944,15.415094339622641,2019
Women's World Cup,7.660377358490566,22.9811320754717,2019
Area 51 raid,3.981132075471698,28.41509433962264,2019
Copa America,6.377358490566038,24.962264150943398,2019
El Paso shooting,2.6037735849056602,32.9811320754717,2019
Sri Lanka,3.7169811320754715,27.81132075471698,2019
Government shutdown,7.886792452830188,24.849056603773583,2019
Equifax data breach settlement,2.641509433962264,86.66037735849056,2019
California earthquake,3.4150943396226414,25.962264150943398,2019
Tiger King,6.528301886792453,22.50943396226415,2020
Cobra Kai,11.471698113207546,56.339622641509436,2020
Ozark,20.09433962264151,42.39622641509434,2020
The Umbrella Academy,5.867924528301887,83.16981132075472,2020
The Queen's Gambit,5.320754716981132,83.16981132075472,2020
Little Fires Everywhere,9.452830188679245,83.16981132075472,2020
Outer Banks,18.67924528301887,56.056603773584904,2020
Ratched,5.547169811320755,57.81132075471698,2020
All American,23.67924528301887,56.20754716981132,2020
The Last Dance,7.264150943396227,71.16981132075472,2020
Sourdough bread,5.867924528301887,83.16981132075472,2020
Whipped coffee,3.4150943396226414,83.16981132075472,2020
Disney churro,0.18867924528301888,83.16981132075472,2020
Dole Whip,1.2641509433962264,83.16981132075472,2020
DoubleTree cookie,0.16981132075471697,83.16981132075472,2020
Ikea meatball,0.07547169811320754,83.16981132075472,2020
Chaffle,1.1886792452830188,83.16981132075472,2020
Hamburger bun,0.4716981132075472,83.16981132075472,2020
Egg salad sandwich,0.8679245283018868,83.16981132075472,2020
Healthy banana bread,0.9433962264150944,83.16981132075472,2020
Virtual field trips,0.9056603773584906,83.16981132075472,2020
Virtual museum tours,0.33962264150943394,83.16981132075472,2020
Virtual Kentucky Derby,0.11320754716981132,83.16981132075472,2020
Virtual learning,2.358490566037736,83.16981132075472,2020
Virtual NBA fans,0.1509433962264151,83.16981132075472,2020
Juneteenth,2.6226415094339623,16.169811320754718,2020
BIPOC,3.358490566037736,83.16981132075472,2020
Quarantine,20.471698113207548,19.264150943396228,2020
Simp,19.0,83.16981132075472,2020
Furlough,10.056603773584905,66.71698113207547,2020
Elon Musk baby,2.5849056603773586,83.16981132075472,2020
Baby platypus,0.6792452830188679,83.16981132075472,2020
Ice Age baby,1.1132075471698113,83.16981132075472,2020
Anderson Cooper baby,0.2641509433962264,83.16981132075472,2020
Baby Nut,0.22641509433962265,83.16981132075472,2020
Nicki Minaj baby,0.7924528301886793,83.16981132075472,2020
Katy Perry baby,0.8113207547169812,83.16981132075472,2020
Ed Sheeran baby,0.07547169811320754,83.16981132075472,2020
Cameron Diaz baby,0.20754716981132076,83.16981132075472,2020
Cocomelon baby,0.41509433962264153,83.16981132075472,2020
Election results,2.169811320754717,0.0,2020
Jontron,1.0566037735849056,86.47169811320755,2015
Ceiling Cat,0.0,86.47169811320755,2015
Bread,68.13207547169812,57.132075471698116,2015
Nothing Much,1.0566037735849056,86.47169811320755,2015
New York Mets,4.3584905660377355,86.47169811320755,2015
Toronto Blue Jays,2.4716981132075473,86.47169811320755,2015
Chicago Cubs,15.075471698113208,86.47169811320755,2015
Tampa Bay Lightning,3.5283018867924527,86.47169811320755,2015
Cleveland Cavaliers,10.773584905660377,86.47169811320755,2015
Michigan State Spartans Football,0.0,86.47169811320755,2015
Jessica Jones,6.886792452830188,86.47169811320755,2015
American Horror Story: Hotel,4.490566037735849,86.47169811320755,2015
Quantico,6.7924528301886795,86.47169811320755,2015
Tropical Storm Bill,0.41509433962264153,86.47169811320755,2015
Nepal Earthquake,3.3773584905660377,81.32075471698113,2015
Butte Fire,0.6792452830188679,86.47169811320755,2015
Pepe the Frog,1.3396226415094339,86.47169811320755,2015
Rickrolling,0.018867924528301886,86.47169811320755,2015
Who Knows,1.0188679245283019,86.47169811320755,2015
Florida Man,1.320754716981132,86.47169811320755,2015
Rick Astley,1.0566037735849056,86.47169811320755,2015
Al Roker,1.0377358490566038,86.47169811320755,2015
Caitlyn Jenner,5.415094339622642,26.30188679245283,2015
Charlie Sheen,3.452830188679245,35.943396226415096,2015
Minnesota Lynx,0.09433962264150944,86.47169811320755,2015
Carly Fiorina,5.2075471698113205,86.47169811320755,2015
Jimmy Carter,3.8679245283018866,86.47169811320755,2015
Justin Trudeau,0.9056603773584906,86.47169811320755,2015
Malia Obama,1.320754716981132,86.47169811320755,2015
Miss Lebanon,0.09433962264150944,86.47169811320755,2015
Bald Eagle,3.0943396226415096,86.47169811320755,2015
Anna Kendrick,6.849056603773585,86.47169811320755,2015
James Franco,5.811320754716981,86.47169811320755,2015
Lady Gaga,11.622641509433961,62.0,2015
Miley Cyrus,13.773584905660377,34.35849056603774,2015
Kylie Jenner,22.77358490566038,47.18867924528302,2015
Cristiano Ronaldo,7.679245283018868,86.47169811320755,2015
Lionel Messi,2.7547169811320753,86.47169811320755,2015
Neymar da Silva Santos Jr,0.0,86.47169811320755,2015
Zlatan Ibrahimović,0.0,86.47169811320755,2015
Luis Suárez,0.0,86.47169811320755,2015
Gareth Bale,1.1320754716981132,86.47169811320755,2015
Wayne Rooney,0.9056603773584906,86.47169811320755,2015
James Rodríguez,0.0,86.47169811320755,2015
Marco Reus,0.660377358490566,86.47169811320755,2015
Eden Hazard,0.6226415094339622,86.47169811320755,2015
Lamar Odom,2.830188679245283,9.81132075471698,2015
Ronda Rousey,7.547169811320755,18.67924528301887,2015
Ruby Rose,6.320754716981132,51.81132075471698,2015
Rachel Dolezal,3.6792452830188678,65.26415094339623,2015
Adele,12.867924528301886,30.830188679245282,2015
Josh Duggar,9.320754716981131,77.71698113207547,2015
New York Liberty,1.471698113207547,86.47169811320755,2015
Chicago Sky,0.3584905660377358,86.47169811320755,2015
Phoenix Mercury,0.018867924528301886,86.47169811320755,2015
Indiana Fever,0.05660377358490566,86.47169811320755,2015
Los Angeles Sparks,0.0,86.47169811320755,2015
Atlanta Dream,0.09433962264150944,86.47169811320755,2015
Seattle Storm,0.018867924528301886,86.47169811320755,2015
Washington Mystics,0.0,86.47169811320755,2015
San Antonio Stars,0.0,86.47169811320755,2015
Kim Kardashian,52.15094339622642,85.86792452830188,2015
Brian Williams,5.150943396226415,60.924528301886795,2015
Donald Trump,30.39622641509434,55.0188679245283,2015
Bernie Sanders,22.339622641509433,86.47169811320755,2015
Ben Carson,13.320754716981131,86.47169811320755,2015
Ted Cruz,8.716981132075471,86.47169811320755,2015
Deez Nuts,8.566037735849056,86.47169811320755,2015
John Boehner,1.9245283018867925,86.47169811320755,2015
Marco Rubio,4.981132075471698,86.47169811320755,2015
8 minute back workout,0.0,83.43396226415095,2016
Zdeno Chára,0.0,83.43396226415095,2016
