name,year,state,search_interest
Exeggcute,2025,Florida,17
Exeggcute,2025,Georgia,12
Exeggcute,2025,Hawaii,7
Exeggcute,2025,Idaho,4
Exeggcute,2025,Illinois,19
Exeggcute,2025,Indiana,26
Exeggcute,2025,Iowa,4
Exeggcute,2025,Kansas,4
Exeggcute,2025,Kentucky,4
Exeggcute,2025,Louisiana,34
Exeggcute,2025,Maine,100
Exeggcute,2025,Maryland,2
Exeggcute,2025,Massachusetts,26
Exeggcute,2025,Michigan,26
Exeggcute,2025,Minnesota,26
Exeggcute,2025,Mississippi,2
Exeggcute,2025,Missouri,2
Exeggcute,2025,Montana,0
Exeggcute,2025,Nebraska,4
Exeggcute,2025,Nevada,2
Exeggcute,2025,New Hampshire,7
Exeggcute,2025,New Jersey,29
Exeggcute,2025,New Mexico,2
Exeggcute,2025,New York,19
Exeggcute,2025,North Carolina,17
Exeggcute,2025,North Dakota,12
Exeggcute,2025,Ohio,26
Exeggcute,2025,Oklahoma,2
Exeggcute,2025,Oregon,36
Exeggcute,2025,Pennsylvania,19
Exeggcute,2025,Rhode Island,0
Exeggcute,2025,South Carolina,2
Exeggcute,2025,South Dakota,0
Exeggcute,2025,Tennessee,2
Exeggcute,2025,Texas,21
Exeggcute,2025,Utah,7
Exeggcute,2025,Vermont,0
Exeggcute,2025,Virginia,17
Exeggcute,2025,Washington,29
Exeggcute,2025,West Virginia,0
Exeggcute,2025,Wisconsin,26
Exeggcute,2025,Wyoming,0
Exeggutor,2025,Alabama,38
Exeggutor,2025,Alaska,12
Exeggutor,2025,Arizona,65
Exeggutor,2025,Arkansas,68
Exeggutor,2025,California,63
Exeggutor,2025,Colorado,48
Exeggutor,2025,Connecticut,46
Exeggutor,2025,Delaware,6
Exeggutor,2025,District of Columbia,4
Exeggutor,2025,Florida,51
Exeggutor,2025,Georgia,36
Exeggutor,2025,Hawaii,100
Exeggutor,2025,Idaho,6
Exeggutor,2025,Illinois,53
Exeggutor,2025,Indiana,46
Exeggutor,2025,Iowa,55
Exeggutor,2025,Kansas,48
Exeggutor,2025,Kentucky,8
Exeggutor,2025,Louisiana,6
Exeggutor,2025,Maine,8
Exeggutor,2025,Maryland,44
Exeggutor,2025,Massachusetts,57
Exeggutor,2025,Michigan,51
Exeggutor,2025,Minnesota,51
Exeggutor,2025,Mississippi,4
Exeggutor,2025,Missouri,38
Exeggutor,2025,Montana,6
Exeggutor,2025,Nebraska,6
Exeggutor,2025,Nevada,65
Exeggutor,2025,New Hampshire,10
Exeggutor,2025,New Jersey,51
Exeggutor,2025,New Mexico,6
Exeggutor,2025,New York,40
Exeggutor,2025,North Carolina,44
Exeggutor,2025,North Dakota,12
Exeggutor,2025,Ohio,46
Exeggutor,2025,Oklahoma,70
Exeggutor,2025,Oregon,53
Exeggutor,2025,Pennsylvania,46
Exeggutor,2025,Rhode Island,8
Exeggutor,2025,South Carolina,61
Exeggutor,2025,South Dakota,0
Exeggutor,2025,Tennessee,57
Exeggutor,2025,Texas,53
Exeggutor,2025,Utah,46
Exeggutor,2025,Vermont,8
Exeggutor,2025,Virginia,53
Exeggutor,2025,Washington,68
Exeggutor,2025,West Virginia,4
Exeggutor,2025,Wisconsin,63
Exeggutor,2025,Wyoming,0
Cubone,2025,Alabama,47
Cubone,2025,Alaska,9
Cubone,2025,Arizona,66
Cubone,2025,Arkansas,79
Cubone,2025,California,69
Cubone,2025,Colorado,47
Cubone,2025,Connecticut,56
Cubone,2025,Delaware,13
Cubone,2025,District of Columbia,3
Cubone,2025,Florida,47
Cubone,2025,Georgia,60
Cubone,2025,Hawaii,81
Cubone,2025,Idaho,7
Cubone,2025,Illinois,52
Cubone,2025,Indiana,62
Cubone,2025,Iowa,50
Cubone,2025,Kansas,64
Cubone,2025,Kentucky,67
Cubone,2025,Louisiana,30
Cubone,2025,Maine,11
Cubone,2025,Maryland,45
Cubone,2025,Massachusetts,58
Cubone,2025,Michigan,58
Cubone,2025,Minnesota,58
Cubone,2025,Mississippi,60
Cubone,2025,Missouri,56
Cubone,2025,Montana,5
Cubone,2025,Nebraska,54
Cubone,2025,Nevada,71
Cubone,2025,New Hampshire,5
Cubone,2025,New Jersey,39
Cubone,2025,New Mexico,15
Cubone,2025,New York,49
Cubone,2025,North Carolina,52
Cubone,2025,North Dakota,7
Cubone,2025,Ohio,56
Cubone,2025,Oklahoma,45
Cubone,2025,Oregon,73
Cubone,2025,Pennsylvania,47
Cubone,2025,Rhode Island,11
Cubone,2025,South Carolina,41
Cubone,2025,South Dakota,15
Cubone,2025,Tennessee,45
Cubone,2025,Texas,56
Cubone,2025,Utah,100
Cubone,2025,Vermont,0
Cubone,2025,Virginia,58
Cubone,2025,Washington,79
Cubone,2025,West Virginia,77
Cubone,2025,Wisconsin,52
Cubone,2025,Wyoming,9
Marowak,2025,Alabama,37
Marowak,2025,Alaska,15
Marowak,2025,Arizona,42
Marowak,2025,Arkansas,60
Marowak,2025,California,47
Marowak,2025,Colorado,42
Marowak,2025,Connecticut,32
Marowak,2025,Delaware,7
Marowak,2025,District of Columbia,0
Marowak,2025,Florida,40
Marowak,2025,Georgia,35
Marowak,2025,Hawaii,95
Marowak,2025,Idaho,10
Marowak,2025,Illinois,40
Marowak,2025,Indiana,40
Marowak,2025,Iowa,50
Marowak,2025,Kansas,55
Marowak,2025,Kentucky,40
Marowak,2025,Louisiana,2
Marowak,2025,Maine,100
Marowak,2025,Maryland,40
Marowak,2025,Massachusetts,40
Marowak,2025,Michigan,35
Marowak,2025,Minnesota,45
Marowak,2025,Mississippi,5
Marowak,2025,Missouri,40
Marowak,2025,Montana,0
Marowak,2025,Nebraska,7
Marowak,2025,Nevada,72
Marowak,2025,New Hampshire,97
Marowak,2025,New Jersey,37
Marowak,2025,New Mexico,5
Marowak,2025,New York,27
Marowak,2025,North Carolina,40
Marowak,2025,North Dakota,10
Marowak,2025,Ohio,40
Marowak,2025,Oklahoma,72
Marowak,2025,Oregon,50
Marowak,2025,Pennsylvania,42
Marowak,2025,Rhode Island,0
Marowak,2025,South Carolina,35
Marowak,2025,South Dakota,10
Marowak,2025,Tennessee,32
Marowak,2025,Texas,45
Marowak,2025,Utah,55
Marowak,2025,Vermont,10
Marowak,2025,Virginia,42
Marowak,2025,Washington,45
Marowak,2025,West Virginia,7
Marowak,2025,Wisconsin,52
Marowak,2025,Wyoming,0
Hitmonlee,2025,Alabama,68
Hitmonlee,2025,Alaska,0
Hitmonlee,2025,Arizona,47
Hitmonlee,2025,Arkansas,5
Hitmonlee,2025,California,73
Hitmonlee,2025,Colorado,47
Hitmonlee,2025,Connecticut,10
Hitmonlee,2025,Delaware,15
Hitmonlee,2025,District of Columbia,0
Hitmonlee,2025,Florida,57
Hitmonlee,2025,Georgia,52
Hitmonlee,2025,Hawaii,10
Hitmonlee,2025,Idaho,15
Hitmonlee,2025,Illinois,57
Hitmonlee,2025,Indiana,68
Hitmonlee,2025,Iowa,10
Hitmonlee,2025,Kansas,10
Hitmonlee,2025,Kentucky,10
Hitmonlee,2025,Louisiana,5
Hitmonlee,2025,Maine,10
Hitmonlee,2025,Maryland,63
Hitmonlee,2025,Massachusetts,57
Hitmonlee,2025,Michigan,73
Hitmonlee,2025,Minnesota,10
Hitmonlee,2025,Mississippi,0
Hitmonlee,2025,Missouri,5
Hitmonlee,2025,Montana,0
Hitmonlee,2025,Nebraska,10
Hitmonlee,2025,Nevada,100
Hitmonlee,2025,New Hampshire,0
Hitmonlee,2025,New Jersey,52
Hitmonlee,2025,New Mexico,0
Hitmonlee,2025,New York,57
Hitmonlee,2025,North Carolina,63
Hitmonlee,2025,North Dakota,0
Hitmonlee,2025,Ohio,68
Hitmonlee,2025,Oklahoma,5
Hitmonlee,2025,Oregon,5
Hitmonlee,2025,Pennsylvania,57
Hitmonlee,2025,Rhode Island,10
Hitmonlee,2025,South Carolina,5
Hitmonlee,2025,South Dakota,0
Hitmonlee,2025,Tennessee,47
Hitmonlee,2025,Texas,57
Hitmonlee,2025,Utah,78
Hitmonlee,2025,Vermont,0
Hitmonlee,2025,Virginia,57
Hitmonlee,2025,Washington,52
Hitmonlee,2025,West Virginia,21
Hitmonlee,2025,Wisconsin,10
Hitmonlee,2025,Wyoming,0
Hitmonchan,2025,Alabama,4
Hitmonchan,2025,Alaska,0
Hitmonchan,2025,Arizona,58
Hitmonchan,2025,Arkansas,8
Hitmonchan,2025,California,58
Hitmonchan,2025,Colorado,41
Hitmonchan,2025,Connecticut,8
Hitmonchan,2025,Delaware,0
Hitmonchan,2025,District of Columbia,0
Hitmonchan,2025,Florida,45
Hitmonchan,2025,Georgia,41
Hitmonchan,2025,Hawaii,8
Hitmonchan,2025,Idaho,12
Hitmonchan,2025,Illinois,62
Hitmonchan,2025,Indiana,62
Hitmonchan,2025,Iowa,91
Hitmonchan,2025,Kansas,100
Hitmonchan,2025,Kentucky,8
Hitmonchan,2025,Louisiana,4
Hitmonchan,2025,Maine,12
Hitmonchan,2025,Maryland,41
Hitmonchan,2025,Massachusetts,45
Hitmonchan,2025,Michigan,54
Hitmonchan,2025,Minnesota,75
Hitmonchan,2025,Mississippi,0
Hitmonchan,2025,Missouri,12
Hitmonchan,2025,Montana,0
Hitmonchan,2025,Nebraska,8
Hitmonchan,2025,Nevada,79
Hitmonchan,2025,New Hampshire,4
Hitmonchan,2025,New Jersey,45
Hitmonchan,2025,New Mexico,12
Hitmonchan,2025,New York,41
Hitmonchan,2025,North Carolina,41
Hitmonchan,2025,North Dakota,0
Hitmonchan,2025,Ohio,62
Hitmonchan,2025,Oklahoma,4
Hitmonchan,2025,Oregon,50
Hitmonchan,2025,Pennsylvania,54
Hitmonchan,2025,Rhode Island,12
Hitmonchan,2025,South Carolina,8
Hitmonchan,2025,South Dakota,0
Hitmonchan,2025,Tennessee,8
Hitmonchan,2025,Texas,54
Hitmonchan,2025,Utah,70
Hitmonchan,2025,Vermont,0
Hitmonchan,2025,Virginia,50
Hitmonchan,2025,Washington,58
Hitmonchan,2025,West Virginia,25
Hitmonchan,2025,Wisconsin,50
Hitmonchan,2025,Wyoming,0
Lickitung,2025,Alabama,90
Lickitung,2025,Alaska,0
Lickitung,2025,Arizona,70
Lickitung,2025,Arkansas,5
Lickitung,2025,California,80
Lickitung,2025,Colorado,75
Lickitung,2025,Connecticut,10
Lickitung,2025,Delaware,0
Lickitung,2025,District of Columbia,0
Lickitung,2025,Florida,60
Lickitung,2025,Georgia,45
Lickitung,2025,Hawaii,15
Lickitung,2025,Idaho,10
Lickitung,2025,Illinois,70
Lickitung,2025,Indiana,65
Lickitung,2025,Iowa,10
Lickitung,2025,Kansas,15
Lickitung,2025,Kentucky,5
Lickitung,2025,Louisiana,5
Lickitung,2025,Maine,10
Lickitung,2025,Maryland,75
Lickitung,2025,Massachusetts,65
Lickitung,2025,Michigan,75
Lickitung,2025,Minnesota,10
Lickitung,2025,Mississippi,5
Lickitung,2025,Missouri,55
Lickitung,2025,Montana,0
Lickitung,2025,Nebraska,10
Lickitung,2025,Nevada,15
Lickitung,2025,New Hampshire,10
Lickitung,2025,New Jersey,70
Lickitung,2025,New Mexico,10
Lickitung,2025,New York,45
Lickitung,2025,North Carolina,65
Lickitung,2025,North Dakota,0
Lickitung,2025,Ohio,90
Lickitung,2025,Oklahoma,10
Lickitung,2025,Oregon,100
Lickitung,2025,Pennsylvania,65
Lickitung,2025,Rhode Island,0
Lickitung,2025,South Carolina,60
Lickitung,2025,South Dakota,0
Lickitung,2025,Tennessee,40
Lickitung,2025,Texas,55
Lickitung,2025,Utah,10
Lickitung,2025,Vermont,0
Lickitung,2025,Virginia,40
Lickitung,2025,Washington,85
Lickitung,2025,West Virginia,10
Lickitung,2025,Wisconsin,90
Lickitung,2025,Wyoming,0
Koffing,2025,Alabama,9
Koffing,2025,Alaska,0
Koffing,2025,Arizona,68
Koffing,2025,Arkansas,9
Koffing,2025,California,59
Koffing,2025,Colorado,59
Koffing,2025,Connecticut,72
Koffing,2025,Delaware,0
Koffing,2025,District of Columbia,0
Koffing,2025,Florida,45
Koffing,2025,Georgia,40
Koffing,2025,Hawaii,9
Koffing,2025,Idaho,9
Koffing,2025,Illinois,63
Koffing,2025,Indiana,68
Koffing,2025,Iowa,90
Koffing,2025,Kansas,100
Koffing,2025,Kentucky,9
Koffing,2025,Louisiana,59
Koffing,2025,Maine,9
Koffing,2025,Maryland,59
Koffing,2025,Massachusetts,50
Koffing,2025,Michigan,63
Koffing,2025,Minnesota,59
Koffing,2025,Mississippi,4
Koffing,2025,Missouri,45
Koffing,2025,Montana,0
Koffing,2025,Nebraska,4
Koffing,2025,Nevada,9
Koffing,2025,New Hampshire,4
Koffing,2025,New Jersey,50
Koffing,2025,New Mexico,4
Koffing,2025,New York,36
Koffing,2025,North Carolina,54
Koffing,2025,North Dakota,0
Koffing,2025,Ohio,50
Koffing,2025,Oklahoma,9
Koffing,2025,Oregon,77
Koffing,2025,Pennsylvania,54
Koffing,2025,Rhode Island,0
Koffing,2025,South Carolina,9
Koffing,2025,South Dakota,13
Koffing,2025,Tennessee,63
Koffing,2025,Texas,50
Koffing,2025,Utah,77
Koffing,2025,Vermont,0
Koffing,2025,Virginia,63
Koffing,2025,Washington,81
Koffing,2025,West Virginia,9
Koffing,2025,Wisconsin,72
Koffing,2025,Wyoming,0
Weezing,2025,Alabama,29
Weezing,2025,Alaska,7
Weezing,2025,Arizona,29
Weezing,2025,Arkansas,30
Weezing,2025,California,38
Weezing,2025,Colorado,25
Weezing,2025,Connecticut,25
Weezing,2025,Delaware,100
Weezing,2025,District of Columbia,0
Weezing,2025,Florida,28
Weezing,2025,Georgia,21
Weezing,2025,Hawaii,58
Weezing,2025,Idaho,5
Weezing,2025,Illinois,26
Weezing,2025,Indiana,29
Weezing,2025,Iowa,32
Weezing,2025,Kansas,37
Weezing,2025,Kentucky,3
Weezing,2025,Louisiana,26
Weezing,2025,Maine,2
Weezing,2025,Maryland,33
Weezing,2025,Massachusetts,33
Weezing,2025,Michigan,26
Weezing,2025,Minnesota,41
Weezing,2025,Mississippi,3
Weezing,2025,Missouri,32
Weezing,2025,Montana,3
Weezing,2025,Nebraska,46
Weezing,2025,Nevada,33
Weezing,2025,New Hampshire,3
Weezing,2025,New Jersey,33
Weezing,2025,New Mexico,75
Weezing,2025,New York,25
Weezing,2025,North Carolina,26
Weezing,2025,North Dakota,7
Weezing,2025,Ohio,37
Weezing,2025,Oklahoma,5
Weezing,2025,Oregon,42
Weezing,2025,Pennsylvania,32
Weezing,2025,Rhode Island,5
Weezing,2025,South Carolina,19
Weezing,2025,South Dakota,7
Weezing,2025,Tennessee,29
Weezing,2025,Texas,26
Weezing,2025,Utah,26
Weezing,2025,Vermont,5
Weezing,2025,Virginia,28
Weezing,2025,Washington,41
Weezing,2025,West Virginia,5
Weezing,2025,Wisconsin,32
Weezing,2025,Wyoming,0
Rhyhorn,2025,Alabama,72
Rhyhorn,2025,Alaska,0
Rhyhorn,2025,Arizona,59
Rhyhorn,2025,Arkansas,100
Rhyhorn,2025,California,50
Rhyhorn,2025,Colorado,68
Rhyhorn,2025,Connecticut,9
Rhyhorn,2025,Delaware,0
Rhyhorn,2025,District of Columbia,0
Rhyhorn,2025,Florida,45
Rhyhorn,2025,Georgia,45
Rhyhorn,2025,Hawaii,18
Rhyhorn,2025,Idaho,13
Rhyhorn,2025,Illinois,68
Rhyhorn,2025,Indiana,63
Rhyhorn,2025,Iowa,9
Rhyhorn,2025,Kansas,9
Rhyhorn,2025,Kentucky,86
Rhyhorn,2025,Louisiana,9
Rhyhorn,2025,Maine,0
Rhyhorn,2025,Maryland,50
Rhyhorn,2025,Massachusetts,59
Rhyhorn,2025,Michigan,63
Rhyhorn,2025,Minnesota,63
Rhyhorn,2025,Mississippi,9
Rhyhorn,2025,Missouri,9
Rhyhorn,2025,Montana,18
Rhyhorn,2025,Nebraska,9
Rhyhorn,2025,Nevada,9
Rhyhorn,2025,New Hampshire,0
Rhyhorn,2025,New Jersey,50
Rhyhorn,2025,New Mexico,0
Rhyhorn,2025,New York,50
Rhyhorn,2025,North Carolina,50
Rhyhorn,2025,North Dakota,0
Rhyhorn,2025,Ohio,54
Rhyhorn,2025,Oklahoma,95
Rhyhorn,2025,Oregon,9
Rhyhorn,2025,Pennsylvania,45
Rhyhorn,2025,Rhode Island,13
Rhyhorn,2025,South Carolina,59
Rhyhorn,2025,South Dakota,0
Rhyhorn,2025,Tennessee,81
Rhyhorn,2025,Texas,59
Rhyhorn,2025,Utah,90
Rhyhorn,2025,Vermont,0
Rhyhorn,2025,Virginia,45
Rhyhorn,2025,Washington,63
Rhyhorn,2025,West Virginia,9
Rhyhorn,2025,Wisconsin,63
Rhyhorn,2025,Wyoming,0
Rhydon,2025,Alabama,66
Rhydon,2025,Alaska,0
Rhydon,2025,Arizona,61
Rhydon,2025,Arkansas,9
Rhydon,2025,California,76
Rhydon,2025,Colorado,57
Rhydon,2025,Connecticut,71
Rhydon,2025,Delaware,0
Rhydon,2025,District of Columbia,0
Rhydon,2025,Florida,57
Rhydon,2025,Georgia,80
Rhydon,2025,Hawaii,28
Rhydon,2025,Idaho,14
Rhydon,2025,Illinois,76
Rhydon,2025,Indiana,80
Rhydon,2025,Iowa,14
Rhydon,2025,Kansas,19
Rhydon,2025,Kentucky,76
Rhydon,2025,Louisiana,9
Rhydon,2025,Maine,9
Rhydon,2025,Maryland,71
Rhydon,2025,Massachusetts,57
Rhydon,2025,Michigan,71
Rhydon,2025,Minnesota,95
Rhydon,2025,Mississippi,9
Rhydon,2025,Missouri,57
Rhydon,2025,Montana,14
Rhydon,2025,Nebraska,9
Rhydon,2025,Nevada,14
Rhydon,2025,New Hampshire,14
Rhydon,2025,New Jersey,76
Rhydon,2025,New Mexico,19
Rhydon,2025,New York,61
Rhydon,2025,North Carolina,71
Rhydon,2025,North Dakota,0
Rhydon,2025,Ohio,52
Rhydon,2025,Oklahoma,100
Rhydon,2025,Oregon,85
Rhydon,2025,Pennsylvania,57
Rhydon,2025,Rhode Island,19
Rhydon,2025,South Carolina,71
Rhydon,2025,South Dakota,0
Rhydon,2025,Tennessee,71
Rhydon,2025,Texas,71
Rhydon,2025,Utah,80
Rhydon,2025,Vermont,0
Rhydon,2025,Virginia,52
Rhydon,2025,Washington,95
Rhydon,2025,West Virginia,19
Rhydon,2025,Wisconsin,66
Rhydon,2025,Wyoming,0
Chansey,2025,Alabama,28
Chansey,2025,Alaska,19
Chansey,2025,Arizona,52
Chansey,2025,Arkansas,35
Chansey,2025,California,52
Chansey,2025,Colorado,44
Chansey,2025,Connecticut,48
Chansey,2025,Delaware,10
Chansey,2025,District of Columbia,7
Chansey,2025,Florida,35
Chansey,2025,Georgia,39
Chansey,2025,Hawaii,100
Chansey,2025,Idaho,73
Chansey,2025,Illinois,37
Chansey,2025,Indiana,43
Chansey,2025,Iowa,8
Chansey,2025,Kansas,52
Chansey,2025,Kentucky,46
Chansey,2025,Louisiana,33
Chansey,2025,Maine,69
Chansey,2025,Maryland,37
Chansey,2025,Massachusetts,41
Chansey,2025,Michigan,50
Chansey,2025,Minnesota,46
Chansey,2025,Mississippi,6
Chansey,2025,Missouri,58
Chansey,2025,Montana,11
Chansey,2025,Nebraska,11
Chansey,2025,Nevada,46
Chansey,2025,New Hampshire,56
Chansey,2025,New Jersey,37
Chansey,2025,New Mexico,8
Chansey,2025,New York,35
Chansey,2025,North Carolina,34
Chansey,2025,North Dakota,10
Chansey,2025,Ohio,41
Chansey,2025,Oklahoma,33
Chansey,2025,Oregon,66
Chansey,2025,Pennsylvania,37
Chansey,2025,Rhode Island,11
Chansey,2025,South Carolina,39
Chansey,2025,South Dakota,6
Chansey,2025,Tennessee,34
Chansey,2025,Texas,44
Chansey,2025,Utah,52
Chansey,2025,Vermont,5
Chansey,2025,Virginia,41
Chansey,2025,Washington,58
Chansey,2025,West Virginia,92
Chansey,2025,Wisconsin,44
Chansey,2025,Wyoming,0
Tangela,2025,Alabama,73
Tangela,2025,Alaska,0
Tangela,2025,Arizona,52
Tangela,2025,Arkansas,0
Tangela,2025,California,60
Tangela,2025,Colorado,4
Tangela,2025,Connecticut,8
Tangela,2025,Delaware,0
Tangela,2025,District of Columbia,13
Tangela,2025,Florida,73
Tangela,2025,Georgia,95
Tangela,2025,Hawaii,13
Tangela,2025,Idaho,8
Tangela,2025,Illinois,65
Tangela,2025,Indiana,56
Tangela,2025,Iowa,4
Tangela,2025,Kansas,4
Tangela,2025,Kentucky,8
Tangela,2025,Louisiana,60
Tangela,2025,Maine,0
Tangela,2025,Maryland,43
Tangela,2025,Massachusetts,60
Tangela,2025,Michigan,65
Tangela,2025,Minnesota,56
Tangela,2025,Mississippi,8
Tangela,2025,Missouri,47
Tangela,2025,Montana,0
Tangela,2025,Nebraska,8
Tangela,2025,Nevada,8
Tangela,2025,New Hampshire,8
Tangela,2025,New Jersey,60
Tangela,2025,New Mexico,8
Tangela,2025,New York,43
Tangela,2025,North Carolina,65
Tangela,2025,North Dakota,0
Tangela,2025,Ohio,47
Tangela,2025,Oklahoma,73
Tangela,2025,Oregon,56
Tangela,2025,Pennsylvania,56
Tangela,2025,Rhode Island,8
Tangela,2025,South Carolina,73
Tangela,2025,South Dakota,0
Tangela,2025,Tennessee,43
Tangela,2025,Texas,52
Tangela,2025,Utah,100
Tangela,2025,Vermont,0
Tangela,2025,Virginia,69
Tangela,2025,Washington,69
Tangela,2025,West Virginia,8
Tangela,2025,Wisconsin,60
Tangela,2025,Wyoming,0
Kangaskhan,2025,Alabama,9
Kangaskhan,2025,Alaska,0
Kangaskhan,2025,Arizona,68
Kangaskhan,2025,Arkansas,13
Kangaskhan,2025,California,90
Kangaskhan,2025,Colorado,68
Kangaskhan,2025,Connecticut,13
Kangaskhan,2025,Delaware,18
Kangaskhan,2025,District of Columbia,9
Kangaskhan,2025,Florida,72
Kangaskhan,2025,Georgia,72
Kangaskhan,2025,Hawaii,18
Kangaskhan,2025,Idaho,9
Kangaskhan,2025,Illinois,68
Kangaskhan,2025,Indiana,77
Kangaskhan,2025,Iowa,13
Kangaskhan,2025,Kansas,9
Kangaskhan,2025,Kentucky,86
Kangaskhan,2025,Louisiana,9
Kangaskhan,2025,Maine,13
Kangaskhan,2025,Maryland,59
Kangaskhan,2025,Massachusetts,72
Kangaskhan,2025,Michigan,86
Kangaskhan,2025,Minnesota,72
Kangaskhan,2025,Mississippi,4
Kangaskhan,2025,Missouri,86
Kangaskhan,2025,Montana,13
Kangaskhan,2025,Nebraska,9
Kangaskhan,2025,Nevada,95
Kangaskhan,2025,New Hampshire,18
Kangaskhan,2025,New Jersey,77
Kangaskhan,2025,New Mexico,13
Kangaskhan,2025,New York,59
Kangaskhan,2025,North Carolina,81
Kangaskhan,2025,North Dakota,22
Kangaskhan,2025,Ohio,90
Kangaskhan,2025,Oklahoma,81
Kangaskhan,2025,Oregon,77
Kangaskhan,2025,Pennsylvania,68
Kangaskhan,2025,Rhode Island,13
Kangaskhan,2025,South Carolina,9
Kangaskhan,2025,South Dakota,18
Kangaskhan,2025,Tennessee,68
Kangaskhan,2025,Texas,68
Kangaskhan,2025,Utah,22
Kangaskhan,2025,Vermont,18
Kangaskhan,2025,Virginia,63
Kangaskhan,2025,Washington,100
Kangaskhan,2025,West Virginia,18
Kangaskhan,2025,Wisconsin,59
Kangaskhan,2025,Wyoming,0
Horsea,2025,Alabama,5
Horsea,2025,Alaska,0
Horsea,2025,Arizona,77
Horsea,2025,Arkansas,11
Horsea,2025,California,72
Horsea,2025,Colorado,77
Horsea,2025,Connecticut,11
Horsea,2025,Delaware,0
Horsea,2025,District of Columbia,0
Horsea,2025,Florida,61
Horsea,2025,Georgia,61
Horsea,2025,Hawaii,16
Horsea,2025,Idaho,0
Horsea,2025,Illinois,55
Horsea,2025,Indiana,66
Horsea,2025,Iowa,11
Horsea,2025,Kansas,11
Horsea,2025,Kentucky,11
Horsea,2025,Louisiana,5
Horsea,2025,Maine,16
Horsea,2025,Maryland,61
Horsea,2025,Massachusetts,88
Horsea,2025,Michigan,66
Horsea,2025,Minnesota,77
Horsea,2025,Mississippi,5
Horsea,2025,Missouri,88
Horsea,2025,Montana,16
Horsea,2025,Nebraska,0
Horsea,2025,Nevada,11
Horsea,2025,New Hampshire,16
Horsea,2025,New Jersey,50
Horsea,2025,New Mexico,5
Horsea,2025,New York,61
Horsea,2025,North Carolina,72
Horsea,2025,North Dakota,22
Horsea,2025,Ohio,88
Horsea,2025,Oklahoma,11
Horsea,2025,Oregon,100
Horsea,2025,Pennsylvania,61
Horsea,2025,Rhode Island,11
Horsea,2025,South Carolina,83
Horsea,2025,South Dakota,0
Horsea,2025,Tennessee,66
Horsea,2025,Texas,72
Horsea,2025,Utah,11
Horsea,2025,Vermont,22
Horsea,2025,Virginia,66
Horsea,2025,Washington,88
Horsea,2025,West Virginia,0
Horsea,2025,Wisconsin,77
Horsea,2025,Wyoming,0
Seadra,2025,Alabama,4
Seadra,2025,Alaska,0
Seadra,2025,Arizona,54
Seadra,2025,Arkansas,4
Seadra,2025,California,54
Seadra,2025,Colorado,90
Seadra,2025,Connecticut,4
Seadra,2025,Delaware,0
Seadra,2025,District of Columbia,0
Seadra,2025,Florida,45
Seadra,2025,Georgia,27
Seadra,2025,Hawaii,0
Seadra,2025,Idaho,9
Seadra,2025,Illinois,31
Seadra,2025,Indiana,72
Seadra,2025,Iowa,9
Seadra,2025,Kansas,100
Seadra,2025,Kentucky,54
Seadra,2025,Louisiana,77
Seadra,2025,Maine,9
Seadra,2025,Maryland,36
Seadra,2025,Massachusetts,63
Seadra,2025,Michigan,45
Seadra,2025,Minnesota,68
Seadra,2025,Mississippi,4
Seadra,2025,Missouri,54
Seadra,2025,Montana,0
Seadra,2025,Nebraska,0
Seadra,2025,Nevada,4
Seadra,2025,New Hampshire,0
Seadra,2025,New Jersey,45
Seadra,2025,New Mexico,4
Seadra,2025,New York,36
Seadra,2025,North Carolina,45
Seadra,2025,North Dakota,0
Seadra,2025,Ohio,59
Seadra,2025,Oklahoma,4
Seadra,2025,Oregon,4
Seadra,2025,Pennsylvania,36
Seadra,2025,Rhode Island,0
Seadra,2025,South Carolina,4
Seadra,2025,South Dakota,0
Seadra,2025,Tennessee,4
Seadra,2025,Texas,45
Seadra,2025,Utah,9
Seadra,2025,Vermont,0
Seadra,2025,Virginia,4
Seadra,2025,Washington,59
Seadra,2025,West Virginia,13
Seadra,2025,Wisconsin,9
Seadra,2025,Wyoming,0
Goldeen,2025,Alabama,6
Goldeen,2025,Alaska,0
Goldeen,2025,Arizona,6
Goldeen,2025,Arkansas,6
Goldeen,2025,California,75
Goldeen,2025,Colorado,62
Goldeen,2025,Connecticut,87
Goldeen,2025,Delaware,12
Goldeen,2025,District of Columbia,0
Goldeen,2025,Florida,50
Goldeen,2025,Georgia,43
Goldeen,2025,Hawaii,0
Goldeen,2025,Idaho,0
Goldeen,2025,Illinois,50
Goldeen,2025,Indiana,6
Goldeen,2025,Iowa,6
Goldeen,2025,Kansas,12
Goldeen,2025,Kentucky,6
Goldeen,2025,Louisiana,6
Goldeen,2025,Maine,0
Goldeen,2025,Maryland,6
Goldeen,2025,Massachusetts,43
Goldeen,2025,Michigan,56
Goldeen,2025,Minnesota,62
Goldeen,2025,Mississippi,6
Goldeen,2025,Missouri,62
Goldeen,2025,Montana,0
Goldeen,2025,Nebraska,0
Goldeen,2025,Nevada,93
Goldeen,2025,New Hampshire,6
Goldeen,2025,New Jersey,6
Goldeen,2025,New Mexico,6
Goldeen,2025,New York,37
Goldeen,2025,North Carolina,56
Goldeen,2025,North Dakota,0
Goldeen,2025,Ohio,50
Goldeen,2025,Oklahoma,93
Goldeen,2025,Oregon,6
Goldeen,2025,Pennsylvania,50
